Id,ActivityDate,TotalSteps,Calories,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,day_type
2022484408,2016-04-15,11034,2525,27,9,282,1122,Weekday
4388161847,2016-04-16,6580,3073,6,9,253,609,Weekend
4319703577,2016-04-18,2276,1632,1,9,58,824,Weekday
4558609924,2016-04-19,5401,1876,1,9,248,1182,Weekday
3372868164,2016-04-21,8857,2124,18,9,376,1037,Weekday
3977333714,2016-04-25,11177,1570,50,9,133,781,Weekday
8053475328,2016-04-25,20500,3403,118,9,209,1104,Weekday
2347167796,2016-04-27,11423,2194,26,9,295,623,Weekday
4702921684,2016-04-28,9023,3033,14,9,232,738,Weekday
4388161847,2016-04-28,10074,2969,19,9,234,878,Weekday
8053475328,2016-04-28,15447,3062,90,9,153,1188,Weekday
6775888955,2016-04-30,2503,2280,3,9,84,1344,Weekend
5553957443,2016-05-02,9769,1996,23,9,227,724,Weekday
5577150313,2016-05-04,5206,2755,25,9,141,631,Weekday
8053475328,2016-05-05,14990,2950,93,9,130,1208,Weekday
5553957443,2016-05-06,9632,1916,21,9,229,761,Weekday
4020332650,2016-03-15,5906,3016,0,10,215,874,Weekday
8792009665,2016-04-05,2332,2100,1,10,111,904,Weekday
8378563200,2016-04-08,8350,3713,72,10,167,868,Weekday
3372868164,2016-04-09,8827,2062,21,10,346,1063,Weekend
1503960366,2016-04-16,12669,1863,36,10,221,773,Weekend
8378563200,2016-04-18,13630,4157,117,10,174,720,Weekday
8583815059,2016-04-19,5697,2668,7,10,166,1257,Weekday
6117666160,2016-04-20,10449,2536,26,10,349,587,Weekday
8792009665,2016-04-20,3147,2188,0,10,139,744,Weekday
2873212765,2016-04-21,8859,1970,2,10,371,1057,Weekday
2320127002,2016-04-21,3404,1610,1,10,127,1302,Weekday
2022484408,2016-04-22,12954,2638,52,10,273,1105,Weekday
8378563200,2016-04-23,5709,2908,19,10,136,740,Weekend
4558609924,2016-04-25,8095,2225,18,10,340,993,Weekday
3977333714,2016-04-27,7193,1377,0,10,176,714,Weekday
8053475328,2016-04-27,12422,2852,60,10,183,1187,Weekday
8378563200,2016-04-28,5417,2884,11,10,139,711,Weekday
8378563200,2016-05-01,11419,3369,71,10,127,669,Weekend
2320127002,2016-05-03,7443,1878,20,10,206,1204,Weekday
4558609924,2016-05-03,5267,1953,21,10,237,1172,Weekday
8378563200,2016-05-04,7875,3110,19,10,167,680,Weekday
8053475328,2016-05-10,14810,2926,96,10,115,1219,Weekday
8378563200,2016-05-11,9143,3788,72,10,184,763,Weekday
1927972279,2016-04-01,4317,2590,0,11,192,854,Weekday
1503960366,2016-04-02,11248,1843,40,11,244,636,Weekend
6117666160,2016-04-04,8468,2262,2,11,279,1148,Weekday
8877689391,2016-04-07,10910,2947,32,11,212,1185,Weekday
4319703577,2016-04-07,9130,2236,7,11,304,668,Weekday
5577150313,2016-04-07,4499,2775,31,11,146,756,Weekday
8378563200,2016-04-07,9725,3839,83,11,181,670,Weekday
2320127002,2016-04-09,4863,1772,1,11,208,1220,Weekend
5577150313,2016-04-13,5077,2551,15,11,144,776,Weekday
8253242879,2016-04-13,8053,1935,35,11,96,1298,Weekday
1503960366,2016-04-14,10460,1776,30,11,181,1218,Weekday
2022484408,2016-04-16,10100,2177,41,11,151,1237,Weekend
2320127002,2016-04-19,5997,1811,0,11,228,1201,Weekday
2320127002,2016-04-20,7192,1922,0,11,283,1146,Weekday
5553957443,2016-04-25,10946,2033,51,11,201,732,Weekday
2347167796,2016-04-25,9482,2095,15,11,277,653,Weekday
1503960366,2016-04-27,18134,2159,78,11,243,1108,Weekday
4558609924,2016-04-28,9451,2185,1,11,367,985,Weekday
4020332650,2016-05-02,475,2207,0,11,31,1350,Weekday
4319703577,2016-05-02,9261,2270,0,11,344,585,Weekday
2320127002,2016-05-05,5202,1780,0,11,223,1206,Weekday
4319703577,2016-05-06,9524,2266,6,11,314,692,Weekday
2873212765,2016-05-07,4940,1897,75,11,52,1302,Weekend
1503960366,2016-05-09,12022,1819,46,11,206,835,Weekday
5577150313,2016-05-09,3421,2489,34,11,70,1099,Weekday
8877689391,2016-05-10,10733,2832,18,11,224,1187,Weekday
1503960366,2016-03-25,11004,1819,33,12,205,804,Weekday
4319703577,2016-03-30,9043,2141,4,12,244,702,Weekday
1503960366,2016-03-31,12256,1889,33,12,239,820,Weekday
5553957443,2016-04-01,12409,2142,51,12,235,782,Weekday
1503960366,2016-04-06,11974,1861,27,12,228,1173,Weekday
4558609924,2016-04-07,7998,2235,27,12,296,1105,Weekday
2022484408,2016-04-08,13023,2577,40,12,296,1092,Weekday
4020332650,2016-04-09,7734,3264,20,12,223,1185,Weekend
7007744171,2016-04-10,10146,2700,1,12,397,1030,Weekend
8053475328,2016-04-13,16433,3140,95,12,156,1177,Weekday
4558609924,2016-04-16,7289,1997,8,12,308,1112,Weekend
6290855005,2016-04-17,7851,3171,31,12,225,1172,Weekend
1844505072,2016-04-18,4597,1814,0,12,217,1211,Weekday
1503960366,2016-04-20,10544,1786,28,12,205,818,Weekday
4388161847,2016-04-21,10055,3069,7,12,272,853,Weekday
3977333714,2016-04-22,8911,1481,33,12,188,731,Weekday
8378563200,2016-04-22,12200,4044,113,12,159,769,Weekday
7007744171,2016-04-27,13541,2830,50,12,337,1041,Weekday
1503960366,2016-04-29,11181,1837,16,12,243,815,Weekday
8877689391,2016-05-01,10930,2786,36,12,166,1226,Weekend
7086361926,2016-05-04,10988,2655,45,12,135,843,Weekday
1644430081,2016-05-05,4363,2463,6,12,81,1341,Weekday
8053475328,2016-05-09,12465,2765,66,12,148,1214,Weekday
4702921684,2016-05-09,8232,2990,0,12,253,746,Weekday
4319703577,2016-05-10,9487,2260,3,12,329,555,Weekday
8877689391,2016-05-11,21420,3832,88,12,213,1127,Weekday
1503960366,2016-03-30,10970,1820,30,13,223,1174,Weekday
4702921684,2016-03-30,7583,2915,3,13,227,742,Weekday
8378563200,2016-04-03,9152,3304,25,13,243,600,Weekend
8253242879,2016-04-08,12026,2162,47,13,150,1230,Weekday
1503960366,2016-04-10,10057,1755,44,13,168,737,Weekend
2347167796,2016-04-12,10113,2344,28,13,320,964,Weekday
1503960366,2016-04-12,13162,1985,25,13,328,728,Weekday
5553957443,2016-04-12,11596,2026,19,13,277,767,Weekday
8877689391,2016-04-14,21129,3793,68,13,298,1061,Weekday
1644430081,2016-04-17,8757,3011,29,13,186,1212,Weekend
6962181067,2016-04-17,10145,2027,5,13,295,634,Weekend
8877689391,2016-04-19,18785,3676,82,13,214,1131,Weekday
7086361926,2016-04-20,14365,2997,87,13,145,797,Weekday
8877689391,2016-04-21,19377,3659,82,13,226,1119,Weekday
1844505072,2016-04-21,8054,2062,2,13,308,1117,Weekday
6775888955,2016-04-25,6474,2484,33,13,92,1302,Weekday
3372868164,2016-04-27,7904,2095,24,13,346,1057,Weekday
5553957443,2016-04-28,11393,1999,49,13,165,727,Weekday
6775888955,2016-04-28,703,1993,2,13,15,1410,Weekday
4319703577,2016-05-04,10429,2282,8,13,313,1106,Weekday
7007744171,2016-05-06,11459,2553,44,13,247,1136,Weekday
8378563200,2016-05-09,8382,3721,71,13,171,772,Weekday
8378563200,2016-05-10,6582,3586,63,13,152,840,Weekday
4020332650,2016-03-16,12483,3830,25,14,309,599,Weekday
4319703577,2016-04-05,8359,2201,3,14,311,638,Weekday
4558609924,2016-04-05,6799,1876,24,14,185,1217,Weekday
6962181067,2016-04-06,12480,2170,55,14,276,593,Weekday
7086361926,2016-04-06,7352,2233,19,14,124,814,Weekday
8053475328,2016-04-06,16435,3122,100,14,191,1135,Weekday
1503960366,2016-04-11,10990,1811,26,14,216,855,Weekday
2022484408,2016-04-12,11875,2390,42,14,227,1157,Weekday
6962181067,2016-04-12,10199,1994,50,14,189,796,Weekday
4388161847,2016-04-13,10993,3092,1,14,150,1275,Weekday
8378563200,2016-04-13,12386,4079,116,14,169,680,Weekday
8053475328,2016-04-23,22359,3554,125,14,223,741,Weekend
1503960366,2016-04-25,15355,2013,73,14,216,814,Weekday
8253242879,2016-04-26,4562,1813,19,14,108,1299,Weekday
4558609924,2016-04-27,9557,2098,27,14,312,1087,Weekday
8253242879,2016-04-29,6260,1854,16,14,136,1257,Weekday
8792009665,2016-04-29,8360,3101,6,14,380,634,Weekday
7007744171,2016-05-02,13041,2642,64,14,250,1112,Weekday
2022484408,2016-05-03,12183,2752,72,14,250,1104,Weekday
7086361926,2016-05-05,8564,2386,24,14,149,1253,Weekday
8053475328,2016-05-08,22026,3589,125,14,228,1073,Weekend
6962181067,2016-05-08,4188,1659,0,14,151,709,Weekend
4319703577,2016-05-09,10378,2345,2,14,374,490,Weekday
4388161847,2016-05-10,10299,3061,13,14,267,648,Weekday
4020332650,2016-04-02,4299,2892,3,15,162,752,Weekend
2873212765,2016-04-03,7640,1845,3,15,315,1107,Weekend
8378563200,2016-04-05,12846,4128,113,15,189,686,Weekday
8583815059,2016-04-05,6835,2786,5,15,212,1208,Weekday
8253242879,2016-04-07,5181,1776,15,15,107,1303,Weekday
4702921684,2016-04-08,8184,2981,0,15,247,808,Weekday
1503960366,2016-04-09,12432,1883,32,15,248,738,Weekend
4020332650,2016-04-12,8539,3654,4,15,331,712,Weekday
8378563200,2016-04-12,7626,3635,65,15,156,723,Weekday
4319703577,2016-04-13,8204,2135,8,15,96,1234,Weekday
6117666160,2016-04-16,14450,2828,7,15,518,502,Weekend
8877689391,2016-04-17,15118,3545,58,15,307,1060,Weekend
4558609924,2016-04-18,8940,2116,14,15,331,1080,Weekday
1644430081,2016-04-23,6637,2677,0,15,160,1265,Weekend
4702921684,2016-04-25,9167,3064,6,15,270,730,Weekday
5553957443,2016-04-29,12764,2169,46,15,270,709,Weekday
6962181067,2016-04-29,10762,2254,12,15,369,645,Weekday
4388161847,2016-05-01,10255,2926,12,15,241,579,Weekend
7086361926,2016-05-01,12390,2730,30,15,258,685,Weekend
1503960366,2016-05-02,14727,2004,41,15,277,798,Weekday
4702921684,2016-05-04,8161,3004,4,15,251,757,Weekday
8877689391,2016-05-05,14055,3052,67,15,188,1170,Weekday
8053475328,2016-05-06,13953,2859,90,15,90,1245,Weekday
5577150313,2016-05-11,4038,1665,45,15,63,257,Weekday
1644430081,2016-04-01,4636,3323,0,16,586,838,Weekday
2022484408,2016-04-01,13603,2645,72,16,213,1139,Weekday
7007744171,2016-04-02,10976,2575,9,16,271,1075,Weekend
2347167796,2016-04-02,15459,2438,51,16,327,583,Weekend
1644430081,2016-04-03,12912,3436,59,16,283,1082,Weekend
8877689391,2016-04-04,20779,3662,78,16,208,1138,Weekday
8378563200,2016-04-04,13935,4234,105,16,220,658,Weekday
4702921684,2016-04-05,6670,2848,15,16,199,770,Weekday
8877689391,2016-04-06,24136,4039,87,16,318,1019,Weekday
6962181067,2016-04-07,13417,2244,45,16,284,665,Weekday
2022484408,2016-04-09,16267,2811,44,16,302,1078,Weekend
2022484408,2016-04-11,10106,2568,41,16,272,1111,Weekday
5577150313,2016-04-12,8135,3405,86,16,140,728,Weekday
1644430081,2016-04-13,8001,2902,30,16,135,1259,Weekday
8253242879,2016-04-14,5234,1705,29,16,33,1362,Weekday
1503960366,2016-04-18,13019,1921,42,16,233,1149,Weekday
8253242879,2016-04-18,5151,1829,16,16,130,1278,Weekday
2347167796,2016-04-18,8247,1944,11,16,206,678,Weekday
4388161847,2016-04-19,10181,3015,20,16,249,704,Weekday
5577150313,2016-04-20,8330,3192,87,16,113,773,Weekday
8378563200,2016-04-21,15148,4236,137,16,145,677,Weekday
5553957443,2016-04-22,11682,2105,25,16,270,781,Weekday
8378563200,2016-04-25,12405,4005,117,16,141,692,Weekday
5553957443,2016-04-27,10538,1922,16,16,206,745,Weekday
5577150313,2016-04-27,6805,3294,63,16,190,773,Weekday
4702921684,2016-04-27,7047,2908,1,16,238,733,Weekday
8253242879,2016-04-28,2718,1580,11,16,20,1393,Weekday
7007744171,2016-04-28,15128,2836,16,16,401,1007,Weekday
4388161847,2016-04-29,9232,2979,13,16,236,1175,Weekday
6962181067,2016-04-30,10081,2002,32,16,237,731,Weekend
4702921684,2016-05-06,6943,2859,1,16,207,682,Weekday
5577150313,2016-05-06,4950,2643,41,16,79,1304,Weekday
4558609924,2016-05-07,8237,1973,23,16,233,1116,Weekend
2022484408,2016-05-12,9117,1853,16,16,236,728,Weekday
1503960366,2016-03-26,17609,2154,89,17,274,588,Weekend
4319703577,2016-03-31,8144,2129,4,17,247,1125,Weekday
4020332650,2016-04-01,5351,3338,15,17,210,748,Weekday
8877689391,2016-04-03,15260,3864,106,17,259,1058,Weekend
6775888955,2016-04-03,1577,1977,1,17,8,1414,Weekend
6962181067,2016-04-05,12010,2158,38,17,287,692,Weekday
2873212765,2016-04-07,9353,2035,5,17,363,1055,Weekday
8378563200,2016-04-11,8837,3775,74,17,182,811,Weekday
5577150313,2016-04-11,2862,1511,39,17,54,209,Weekday
7007744171,2016-04-19,14194,2812,53,17,304,1066,Weekday
7086361926,2016-04-30,14560,2995,42,17,308,584,Weekend
2022484408,2016-05-06,10227,2498,24,17,295,1104,Weekday
8877689391,2016-05-06,21727,4015,96,17,232,1095,Weekday
1644430081,2016-05-07,13372,3404,41,17,243,1139,Weekend
1503960366,2016-04-04,14557,2030,43,18,285,757,Weekday
1503960366,2016-04-05,14844,2083,36,18,341,736,Weekday
5577150313,2016-04-05,8964,3597,107,18,145,756,Weekday
8053475328,2016-04-10,10118,2684,30,18,207,1185,Weekend
6775888955,2016-04-13,4053,2400,17,18,85,1053,Weekday
8877689391,2016-04-13,15337,3566,108,18,216,1098,Weekday
4020332650,2016-04-15,1882,2951,36,18,87,1299,Weekday
6775888955,2016-04-16,4732,2225,36,18,9,1377,Weekend
4319703577,2016-04-20,8954,2220,0,18,306,671,Weekday
8253242879,2016-04-20,6466,1931,5,18,216,1201,Weekday
8583815059,2016-04-21,8538,2883,35,18,158,1229,Weekday
1624580081,2016-04-24,6076,1617,16,18,185,1221,Weekend
6775888955,2016-04-24,2153,2053,11,18,11,1400,Weekend
5553957443,2016-04-26,11886,2093,40,18,238,750,Weekday
8378563200,2016-04-26,16208,3763,90,18,161,593,Weekday
4319703577,2016-04-29,7990,2175,6,18,289,624,Weekday
2873212765,2016-05-01,7399,1739,7,18,196,1219,Weekend
4388161847,2016-05-03,12727,3290,18,18,306,984,Weekday
4558609924,2016-05-10,6435,1889,11,18,220,1191,Weekday
4388161847,2016-05-11,10201,2954,8,18,256,858,Weekday
4319703577,2016-05-11,9129,2232,3,18,311,574,Weekday
8053475328,2016-04-02,20188,3377,124,19,172,1125,Weekend
2022484408,2016-04-04,15313,2581,62,19,233,1126,Weekday
5577150313,2016-04-04,7401,3492,70,19,204,689,Weekday
4020332650,2016-04-05,6880,2966,7,19,165,1249,Weekday
6962181067,2016-04-09,12495,2231,33,19,324,609,Weekend
3977333714,2016-04-12,8856,1450,44,19,131,777,Weekday
1503960366,2016-04-13,10735,1797,21,19,217,776,Weekday
4558609924,2016-04-17,9634,2117,7,19,304,1110,Weekend
8378563200,2016-04-19,13070,4092,120,19,154,737,Weekday
8877689391,2016-04-20,19948,3679,73,19,225,1123,Weekday
6117666160,2016-04-21,19542,4900,11,19,294,579,Weekday
4319703577,2016-04-22,4500,1886,1,19,176,709,Weekday
4702921684,2016-04-29,9930,3165,12,19,267,692,Weekday
8877689391,2016-05-09,20226,3710,73,19,217,1131,Weekday
4388161847,2016-05-09,10218,3013,6,19,258,1020,Weekday
1644430081,2016-05-10,9167,2799,12,19,155,1254,Weekday
1503960366,2016-03-28,13231,1932,39,20,224,1080,Weekday
4319703577,2016-04-01,9343,2216,14,20,268,654,Weekday
6962181067,2016-04-04,18952,2437,73,20,327,570,Weekday
1503960366,2016-04-07,10198,1755,17,20,195,1208,Weekday
1503960366,2016-04-17,9705,1728,38,20,164,539,Weekend
8253242879,2016-04-21,11268,2218,49,20,172,1199,Weekday
8792009665,2016-04-22,4068,2419,1,20,195,817,Weekday
2022484408,2016-04-27,10159,2463,19,20,282,1119,Weekday
2022484408,2016-04-28,10140,2296,6,20,291,1123,Weekday
8792009665,2016-04-30,7174,2896,10,20,301,749,Weekend
2873212765,2016-04-30,8452,1830,5,20,248,1167,Weekend
5577150313,2016-05-02,7439,3014,37,20,235,732,Weekday
8378563200,2016-05-03,8712,3784,71,20,195,822,Weekday
2022484408,2016-05-05,11895,2609,55,20,253,1112,Weekday
8053475328,2016-05-07,19769,3331,121,20,148,1076,Weekend
8378563200,2016-04-01,14179,3669,73,21,195,719,Weekday
1503960366,2016-04-01,12262,1868,47,21,200,866,Weekday
7007744171,2016-04-04,15266,2886,70,21,292,1057,Weekday
2873212765,2016-04-12,8796,1982,2,21,356,1061,Weekday
8378563200,2016-04-14,13318,4163,123,21,174,699,Weekday
7086361926,2016-04-15,8585,2395,30,21,139,864,Weekday
8378563200,2016-04-16,11207,3363,64,21,142,563,Weekend
4020332650,2016-04-16,1982,3051,65,21,55,1222,Weekend
8053475328,2016-04-17,18827,3213,111,21,195,1113,Weekend
4558609924,2016-04-21,13743,2486,6,21,432,844,Weekday
1503960366,2016-04-23,14371,1949,41,21,262,732,Weekend
4319703577,2016-04-26,9899,2236,8,21,288,649,Weekday
4388161847,2016-05-04,12375,3162,35,21,251,632,Weekday
5577150313,2016-05-05,7550,3004,45,21,143,1153,Weekday
6962181067,2016-05-09,12342,2105,43,21,231,607,Weekday
3977333714,2016-04-03,11508,1630,29,22,282,748,Weekend
2022484408,2016-04-03,11144,2395,25,22,279,1114,Weekend
7007744171,2016-04-08,12627,2871,54,22,301,1063,Weekday
1503960366,2016-04-08,12521,1895,46,22,212,1160,Weekday
7086361926,2016-04-11,6242,2543,46,22,126,741,Weekday
7007744171,2016-04-13,12862,2742,56,22,261,1101,Weekday
1624580081,2016-04-17,6175,1554,15,22,127,1276,Weekend
8583815059,2016-04-18,3864,2536,4,22,105,1309,Weekday
7007744171,2016-04-26,15090,2939,16,22,424,978,Weekday
8053475328,2016-05-03,15484,3023,87,22,165,1166,Weekday
1503960366,2016-05-04,11100,1819,36,22,203,1179,Weekday
6962181067,2016-05-05,10524,2066,14,22,305,591,Weekday
8583815059,2016-05-06,5843,2683,2,22,166,1250,Weekday
5553957443,2016-05-09,11611,2272,59,22,251,667,Weekday
4445114986,2016-05-11,9105,2499,34,22,232,622,Weekday
2022484408,2016-04-10,10005,2458,1,23,339,1077,Weekend
8583815059,2016-04-13,5571,2654,2,23,163,1252,Weekday
3977333714,2016-04-14,7641,1433,5,23,214,801,Weekday
8378563200,2016-04-15,14461,3666,60,23,190,729,Weekday
5577150313,2016-04-19,12574,3501,108,23,111,733,Weekday
1503960366,2016-04-26,13755,1970,31,23,279,833,Weekday
4388161847,2016-04-26,9461,2929,14,23,224,673,Weekday
2873212765,2016-04-29,7365,1780,20,23,206,1191,Weekday
2022484408,2016-04-30,18387,2732,13,23,361,1043,Weekend
1624580081,2016-04-30,6474,1655,11,23,224,1182,Weekend
7007744171,2016-05-05,15010,2933,53,23,317,1047,Weekday
2873212765,2016-05-05,8314,1971,13,23,311,1093,Weekday
7086361926,2016-05-10,14433,2800,72,23,106,1182,Weekday
1503960366,2016-05-11,12770,1783,36,23,251,669,Weekday
8792009665,2016-04-02,8452,3004,9,24,328,1079,Weekend
6962181067,2016-04-02,12437,2115,50,24,219,732,Weekend
8877689391,2016-04-02,27572,4220,116,24,260,1040,Weekend
2873212765,2016-04-04,9713,2046,6,24,355,1055,Weekday
7086361926,2016-04-04,6101,2421,31,24,138,1247,Weekday
5553957443,2016-04-08,9938,2019,38,24,193,767,Weekday
6962181067,2016-04-13,5652,1718,8,24,142,548,Weekday
6775888955,2016-04-14,5162,2507,14,24,105,863,Weekday
2347167796,2016-04-15,10465,2133,1,24,284,720,Weekday
4702921684,2016-04-16,11140,3328,3,24,335,556,Weekend
6775888955,2016-04-17,2497,2067,5,24,19,1392,Weekend
5577150313,2016-04-23,7638,3152,24,24,223,627,Weekend
7007744171,2016-04-25,18229,3055,51,24,379,986,Weekday
2022484408,2016-04-26,10119,2793,55,24,275,1086,Weekday
1644430081,2016-05-01,6132,2696,3,24,146,908,Weekend
1503960366,2016-05-03,15103,1990,50,24,254,816,Weekday
1503960366,2016-05-05,14070,1959,45,24,250,857,Weekday
2347167796,2016-04-04,10254,2099,21,25,231,638,Weekday
5553957443,2016-04-10,5594,1712,4,25,150,552,Weekend
4702921684,2016-04-10,11135,3224,1,25,331,528,Weekend
3372868164,2016-04-14,8844,2065,6,25,370,1039,Weekday
4388161847,2016-04-22,12139,3544,77,25,220,945,Weekday
4558609924,2016-04-22,9601,2094,20,25,273,1122,Weekday
7007744171,2016-04-23,8093,2284,2,25,223,1190,Weekend
2022484408,2016-05-11,13272,2544,58,25,224,1133,Weekday
5553957443,2016-04-05,11306,2086,40,26,218,772,Weekday
7086361926,2016-04-13,5813,2516,31,26,155,744,Weekday
2347167796,2016-04-21,10080,2048,23,26,208,761,Weekday
8253242879,2016-04-23,9282,2132,30,26,191,1193,Weekend
2022484408,2016-04-24,13481,2529,37,26,216,1161,Weekend
7086361926,2016-05-02,10052,2754,66,26,139,737,Weekday
4319703577,2016-05-03,9648,2235,8,26,287,669,Weekday
5577150313,2016-04-03,9917,3427,58,27,240,700,Weekend
4702921684,2016-04-04,7810,2931,6,27,216,746,Weekday
5553957443,2016-04-11,11906,2065,32,27,234,688,Weekday
7007744171,2016-04-11,12168,2871,18,27,375,1020,Weekday
8583815059,2016-04-20,5273,2647,0,27,167,1246,Weekday
6962181067,2016-04-21,11835,2179,53,27,214,708,Weekday
1503960366,2016-04-22,12764,1827,66,27,130,1217,Weekday
2347167796,2016-04-22,7804,1946,9,27,206,781,Weekday
2022484408,2016-05-04,11768,2649,36,27,272,1105,Weekday
7086361926,2016-05-08,10677,2534,32,27,147,695,Weekend
4057192912,2016-03-16,2139,1935,0,28,15,1397,Weekday
1503960366,2016-03-29,12041,1886,28,28,243,763,Weekday
4020332650,2016-04-04,6429,3118,0,28,193,741,Weekday
5553957443,2016-04-06,12252,2044,33,28,229,745,Weekday
8253242879,2016-04-09,5360,1832,8,28,148,1256,Weekend
5553957443,2016-04-19,15482,2284,69,28,249,756,Weekday
1503960366,2016-04-28,13154,1898,48,28,189,782,Weekday
8583815059,2016-04-28,6174,2757,0,28,203,1209,Weekday
8583815059,2016-04-30,10085,3164,2,28,317,1093,Weekend
2022484408,2016-05-01,10538,2380,25,28,245,1142,Weekend
4319703577,2016-05-07,7937,2158,3,28,279,586,Weekend
8877689391,2016-05-07,12332,4142,105,28,271,1036,Weekend
2022484408,2016-05-10,12798,2797,57,28,271,1084,Weekday
8877689391,2016-04-08,23014,4196,70,29,359,982,Weekday
8877689391,2016-04-16,29326,4547,94,29,429,888,Weekend
2022484408,2016-04-17,15112,2782,28,29,331,1052,Weekend
4702921684,2016-04-20,8793,3061,2,29,260,717,Weekday
4558609924,2016-04-29,7833,1918,15,29,197,1096,Weekday
4558609924,2016-04-30,10319,2105,7,29,293,1111,Weekend
5553957443,2016-05-03,12848,2116,26,29,247,812,Weekday
5553957443,2016-05-05,14331,2156,44,29,241,692,Weekday
7086361926,2016-04-01,11463,2496,38,30,154,777,Weekday
6117666160,2016-04-02,19658,2884,3,30,475,466,Weekend
1503960366,2016-04-03,10016,1850,15,30,314,655,Weekend
7086361926,2016-04-07,14604,2862,76,30,127,695,Weekday
6775888955,2016-04-08,4131,2584,27,30,75,1308,Weekday
5577150313,2016-04-14,8596,4022,118,30,176,662,Weekday
4558609924,2016-04-15,7795,2121,17,30,262,1131,Weekday
4702921684,2016-04-18,9105,3013,22,30,191,890,Weekday
5577150313,2016-04-22,9172,3329,62,30,200,823,Weekday
6775888955,2016-04-26,7091,2584,42,30,47,1321,Weekday
4558609924,2016-05-09,11451,2223,6,30,339,1065,Weekday
5577150313,2016-04-01,10461,3625,99,31,142,721,Weekday
7007744171,2016-04-03,16806,3086,104,31,230,1002,Weekend
6775888955,2016-04-18,8294,2798,30,31,146,1233,Weekday
7007744171,2016-04-18,14816,2832,48,31,284,1077,Weekday
1503960366,2016-04-19,15506,2035,50,31,264,775,Weekday
6962181067,2016-04-25,13239,2194,35,31,282,637,Weekday
4388161847,2016-04-25,12961,3288,11,31,301,1054,Weekday
7007744171,2016-05-03,14510,2976,58,31,330,1021,Weekday
1503960366,2016-05-10,12207,1859,46,31,214,746,Weekday
4558609924,2016-05-11,9108,2131,4,31,324,1081,Weekday
6962181067,2016-03-31,14097,2188,50,32,234,595,Weekday
4702921684,2016-04-02,10328,3323,0,32,367,475,Weekend
3977333714,2016-04-05,12303,1649,26,32,291,605,Weekday
2347167796,2016-04-07,10320,2338,15,32,315,1002,Weekday
2347167796,2016-04-09,16081,2488,16,32,401,970,Weekend
2347167796,2016-04-13,10352,2038,19,32,195,676,Weekday
7086361926,2016-04-14,9123,2734,35,32,189,787,Weekday
5577150313,2016-04-18,9893,3625,114,32,130,623,Weekday
5577150313,2016-04-26,5325,3088,38,32,181,759,Weekday
3977333714,2016-04-29,10645,1545,36,32,150,744,Weekday
4020332650,2016-03-31,7428,3439,18,33,261,860,Weekday
2347167796,2016-04-01,8328,1935,0,33,212,804,Weekday
7086361926,2016-04-05,7478,2439,25,33,132,1159,Weekday
7007744171,2016-04-07,14100,2840,61,33,265,1015,Weekday
1644430081,2016-04-18,7132,2806,15,33,121,1271,Weekday
7007744171,2016-04-20,15566,3096,60,33,347,1000,Weekday
6962181067,2016-04-22,10725,2086,30,33,240,659,Weekday
8053475328,2016-04-24,22988,3577,129,33,182,1096,Weekend
7086361926,2016-04-26,10387,2781,70,33,132,726,Weekday
1503960366,2016-04-15,9762,1745,29,34,209,726,Weekday
7007744171,2016-04-21,13744,2763,30,34,327,1049,Weekday
1503960366,2016-04-30,14673,1947,52,34,217,712,Weekend
6775888955,2016-05-01,2487,2319,9,34,50,1347,Weekend
4319703577,2016-05-05,13658,2530,27,34,328,957,Weekday
6962181067,2016-05-10,15448,2361,62,34,275,626,Weekday
2347167796,2016-03-30,10533,2187,21,35,255,615,Weekday
1644430081,2016-04-05,9921,3098,5,35,219,1181,Weekday
5577150313,2016-04-10,9776,3378,80,35,162,721,Weekend
4388161847,2016-04-14,8863,2998,10,35,219,945,Weekday
2347167796,2016-04-23,16901,2629,32,35,360,591,Weekend
1503960366,2016-05-01,10602,1820,33,35,246,730,Weekend
7086361926,2016-05-06,12461,2924,84,35,154,834,Weekday
6775888955,2016-05-06,4697,2496,12,35,75,1318,Weekday
4558609924,2016-05-08,6543,2666,66,35,238,1019,Weekend
5577150313,2016-04-02,14873,4430,202,36,153,663,Weekend
8053475328,2016-04-03,25701,3697,165,36,97,1142,Weekend
3977333714,2016-04-09,14583,1697,35,36,254,697,Weekend
1624580081,2016-04-27,8367,1670,17,36,154,1233,Weekday
7086361926,2016-04-29,7881,2616,24,36,182,1198,Weekday
5577150313,2016-04-29,7924,3544,97,36,165,739,Weekday
4702921684,2016-04-30,10144,3115,4,36,263,728,Weekend
6962181067,2016-05-03,12109,2072,21,36,267,654,Weekday
7086361926,2016-05-03,10288,2754,57,36,152,761,Weekday
6962181067,2016-05-04,10147,2086,15,36,284,683,Weekday
4319703577,2016-04-03,8223,2178,12,37,257,551,Weekend
2022484408,2016-04-05,10805,2735,36,37,298,1069,Weekday
4020332650,2016-04-08,10480,4034,6,37,272,1125,Weekday
6962181067,2016-04-08,14400,2188,27,37,276,697,Weekday
5577150313,2016-04-17,12231,4552,200,37,159,525,Weekend
5577150313,2016-05-10,8869,3841,104,37,194,639,Weekday
4702921684,2016-05-10,10613,3172,1,37,262,701,Weekday
6962181067,2016-04-11,12362,2188,21,38,297,678,Weekday
